nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
C1453306637,204660.0,M16341544,0.0
C40931593,41039.0,C348708793,5164.0
C325891509,7664.0,M943749902,0.0
C1914854964,3216.72,M1960599968,0.0
C48997267,148674.0,M969421003,0.0
C1509624376,66960.0,M1312666054,0.0
C295007401,496.0,M1763921976,0.0
C1745366510,176.37,M1259868840,0.0
C1905395550,105997.0,M46349252,0.0
C730665263,24986.0,M537648036,0.0
C1094881292,200183.0,M1522835195,0.0
C419686629,126.0,M1730922138,0.0
C851241091,4056.0,M1282509673,0.0
C1244858050,0.0,M1939146248,0.0
C641208329,66676.0,M1725099364,0.0
C872804970,66011.97,M1878722468,0.0
C153483786,21838.0,M2020450183,0.0
C1667277890,16462.0,M1418811821,0.0
C1925323935,9887.64,C1169903663,1373516.72
C1715938535,0.0,C1554540309,5813449.6
C14933721,20477.0,M1591845721,0.0
C1017477886,16026.0,M1671041425,0.0
C2098269741,104734.0,M775524797,0.0
C970750990,10.0,M184153149,0.0
C2137846569,10582.0,M498737408,0.0
C1197212341,15577.0,C1326243087,0.0
C46222975,651.0,C170899621,7771512.66
C447484085,54646.5,M1448247489,0.0
C1908173076,54163.3,C1315729466,887534.29
C2038854634,10013.0,C1217062947,1292.0
C64351703,373.0,M1094922724,0.0
C1403327505,35.0,M435565740,0.0
C903989520,32233.0,C1761291320,233350.47
C1844777561,26512.0,M369858154,0.0
C1047565139,10651.66,M98727108,0.0
C1086376443,115.48,M171097935,0.0
C811753297,330890.0,M640702925,0.0
C1626985441,29763.0,M2142158966,0.0
C1570013189,63916.0,C1945802665,292877.87
C2035176523,69.0,M1460074072,0.0
C1587687870,4570.0,M659494599,0.0
C740876905,780.0,M1283220866,0.0
C60592754,5501.0,C1136811657,16685.0
C1555711464,2912.0,M938135484,0.0
C412482742,24884.0,M2138956500,0.0
C1910930902,16551.35,C1348373832,209546.0
C277924729,0.0,C1778300121,360880.92
C668460433,0.0,C1354725727,2288329.07
C925686013,0.0,C1163480574,492796.77
C1969625859,289437.8,C1495724689,918.0
C1673256405,0.0,C1341257842,85496.0
C2069383006,100553.0,M719492088,0.0
C1863920548,14479.0,M1391527655,0.0
C1797966160,11825.76,C1429623854,1190193.54
C1433004702,436645.61,C1477979030,11097810.33
C1938534300,778982.78,C1825992554,314551.85
C689391924,835290.05,C1034382650,602108.0
C340423951,868065.63,C616998001,271136.0
C242040834,1115899.62,C2072030256,237684.37
C540338460,1254590.49,C1656756667,97809.0
C863591111,1272140.78,C1502143342,327762.93
C1952232362,1416537.63,C728526866,6370477.11
C282431603,1968958.94,C349015546,2010519.12
C388949884,2527309.87,C30516998,662343.0
C1853372476,2606776.88,C1891031939,82905.31
C2141722554,2650434.93,C1261940766,238844.05
C1128416820,2878822.68,C1107146140,384631.99
C599215143,2966995.12,C1298316171,1211276.43
C211888565,3065415.86,C1034382650,569332.41
C864807516,3238993.22,C775937840,253271.0
C1646881279,3355570.45,C1297685781,1847425.98
C2070333417,4100362.67,C893548422,108249.0
C2114958769,4118582.88,C1670989986,105795.78
C305817894,4146114.18,C1475998599,666390.53
C997559311,4196749.91,C2093546827,468000.95
C1994476807,4429291.02,C301749835,115640.96
C1967184983,4523420.62,C254669696,266953.0
C879949952,4745824.7,C1825634724,246597.0
C594550773,4827881.01,C978740207,939365.48
C1602611177,4969390.17,C1286885448,694238.39
C743713322,5173566.52,C1533182537,237122.85
C255943128,5294693.68,C380242442,462236.46
C745359474,5550627.8,C726762476,420810.34
C1554471097,5812213.61,C1360767589,9183287.08
C1362046077,6049960.56,C1717547480,61022.0
C1441060897,6085297.49,C1127705091,318917.0
C327951415,6194745.45,C1231842708,672102.16
C1971901551,6442977.18,C2083117811,373118.84
C1567380071,6730442.42,C1305830291,215797.27
C775601211,6782553.54,C1036454560,907405.16
C1558550615,6881322.62,C1983747920,2198368.57
C1878852616,7005354.64,C1691655733,106739.0
C1354599674,7022175.33,C306285887,467328.49
C723335602,7062562.53,C1822871957,108112.0
C1539980198,7098738.28,C44293675,34629.0
C1544599955,7099301.89,C2019147162,146537.0
C1618355383,7240548.49,C1444842411,104121.0
C576999842,7285646.99,C691636444,1071251.48
C687429955,7624412.75,C1059781259,12340230.94
C1903993326,7635127.41,C1183572822,146111.42
C553541866,7721660.22,C158876320,151334.51
C546823190,7739650.33,C2017484544,338385.84
C1111927302,7778203.09,C347725669,266931.55
C1453396081,7906965.32,C1434389049,547569.71
C84661119,8031983.05,C843774579,682850.74
C467847332,8122912.09,C1076835071,933458.12
C1812158276,8249351.16,C56868765,50165.22
C847241261,8291106.38,C1404112538,100767.0
C1773428022,8367897.74,C1953886321,24129.0
C1688084300,8388061.49,C2063763486,532455.49
C307351020,8592015.01,C292665982,183517.82
C1608657155,8695730.49,C549221039,339236.0
C343183908,8756826.66,C476182975,1382695.2
C301977,9017053.79,C444920847,216824.72
C472258776,9175370.55,C459172227,969355.88
C1388482670,9423985.43,C767544292,509021.73
C1645731232,9498297.92,C1023714065,3248443.3
C1181436456,9809996.99,C1778289781,483813.45
C1780972261,10259140.69,C476800120,263653.66
C748733999,10408774.38,C1655039175,324852.0
C1879499974,10606079.9,C1292435170,103914.0
C1814092516,10654180.98,C232834050,161067.02
C1023505879,441445.58,C847761155,0.0
C398085606,441445.58,C2072030256,98993.5
C1356704515,37454.0,M977320966,0.0
C207210836,29804.66,C1220911229,361224.77
C1237934148,53484.0,M1953587149,0.0
C1265532361,16198.0,M163520153,0.0
C192320682,14660.36,C1796712971,10760.0
C1963404606,130145.0,M1296008802,0.0
C1015353994,1217326.86,M65606260,0.0
C1330356714,1214330.29,C1182148067,168025.52
C2130060023,1065053.21,C366015139,1406086.86
C1785954017,909418.64,C1354725727,2791665.3
C558017385,0.0,C1728766751,1468875.03
C865339994,4791.86,M2092595013,0.0
C223320645,0.0,C991363637,12266270.15
C971141478,0.0,C2103065350,407060.0
C716663514,0.0,C2072030256,540439.08
C93855894,0.0,C667346055,11220141.54
C1962155986,0.0,C1495001462,140372.0
C1589066091,0.0,C68113386,20447.0
C1330080221,0.0,C2113748097,721009.61
C194997299,0.0,C1832580921,486780.94
C1598154781,0.0,C444613285,477978.17
C953872127,0.0,C1109485117,238968.0
C1286037944,0.0,C566698125,278769.33
C1017733867,0.0,C932583850,6774659.99
C1819833443,0.0,C2104165942,225514.0
C54182405,0.0,C1495001462,266533.05
C1961351547,0.0,C1495001462,401824.79
C61752118,0.0,C1234776885,5340866.46
C752546892,0.0,C2040603986,634729.13
C2040865080,36238.0,M860033910,0.0
C1116033499,82207.0,M965129555,0.0
C1778057146,52711.61,C1651379334,49553.38
C1107925328,0.0,C188246551,508934.9
C711590723,788.0,M642389872,0.0
C410200876,8130.0,C79467401,0.0
C373219947,51088.93,M1823771636,0.0
C448000133,33041.59,M462983860,0.0
C2052326934,29454.09,M855103875,0.0
C927277184,906.0,M1754733038,0.0
C849991260,0.0,M1050557003,0.0
C549538872,24380.72,C36437323,0.0
C1892247975,0.0,C1964947881,10747.0
C204364500,0.0,C2110180989,564040.0
C1127052664,0.0,C1231842708,423870.43
C1764184489,0.0,C1163480574,693738.0
C1377343867,19235.0,M748589334,0.0
C70297416,16621.91,M1464407166,0.0
C1091345581,35950.0,M432186299,0.0
C407461164,1710.0,M121393343,0.0
C586177793,61182.0,C259915853,0.0
C782495135,56924.0,C1640961071,61081.0
C2085713242,0.0,M428698567,0.0
C968172962,0.0,M139196446,0.0
C2135402472,0.0,M233191572,0.0
C502170815,0.0,M1244791828,0.0
C143168093,0.0,M873871680,0.0
C1572112385,0.0,M125580551,0.0
C1269450191,15539.0,M1324591555,0.0
C939443356,466.0,M1363942249,0.0
C1221699762,0.0,C283923651,233185.0
C457158106,54969.0,M1512329221,0.0
C1803718523,20135.0,C208427878,19095.0
C785596033,49526.0,C1519716618,29707.0
C1214519292,45851.54,C1446521801,6587610.36
C809030285,0.0,C662736689,5743757.61
C1329494694,0.0,C1635341595,958673.35
C2024698614,0.0,C1373172466,1187282.62
C278745576,896903.33,M1724339660,0.0
C1511061752,886097.25,C1948471365,1030503.42
C1361184910,294081.02,C79708552,52699.0
C726270291,253442.46,C97730845,14658353.25
C2004834499,0.0,C1679546686,174818.0
C712358380,0.0,C728526866,5818055.8
C1800581716,0.0,C1505755152,8964583.35
C275347188,0.0,C312537393,730851.23
C492674426,0.0,C1359484306,1375670.67
C450952676,0.0,C490150701,940571.7
C1683893502,0.0,C1315729466,1193406.09
C1062938711,0.0,C1040847151,3869992.34
C1310508171,0.0,C1251686742,347091.08
C1393434481,0.0,C1031639563,1207471.66
C1185083442,0.0,C2006081398,891764.63
C551379233,0.0,C1759482496,57446.93
C139317549,0.0,C1501701470,512675.31
C731624130,0.0,C1538264524,338723.7
C2053764323,0.0,C8290162,3011570.02
C838227686,0.0,C1938348365,406358.33
C1465138508,0.0,C160284738,149781.0
C565151942,0.0,C1679546686,343008.75
C349482748,0.0,C1436838899,407023.0
C395746278,5089.0,M1633577477,0.0
C1021978448,0.0,M226024831,0.0
C772943517,1188.0,M1007580952,0.0
C1362302830,496588.41,M451652370,0.0
C632424468,493829.87,C928023753,165920.79
C1791692045,16243.0,M596311901,0.0
C1686008581,26563.0,M1362699574,0.0
C1663629689,6333.0,M388797014,0.0
C6106605,73609.19,M408270917,0.0
C1016232199,70030.8,M1331688161,0.0
C637836450,39893.0,M329682871,0.0
C1020495493,922645.99,M204186372,0.0
C239656879,921306.6,C1089993541,130454.13
C691286758,20931.0,M166948587,0.0
C1477562194,40749.0,M283956824,0.0
C407336353,13279.0,C1966562224,78605.0
C181519476,25548.0,M1550643491,0.0
C709141216,19503.0,C2089779261,0.0
C160243828,0.0,C1450828900,102785.0
C234596181,27855.95,M916826656,0.0
C964251062,16595.92,M1494697069,0.0
C151425301,11983.0,M308924095,0.0
C1636709817,50238.0,C2088104872,14488.0
C47784393,20358.0,M1063950014,0.0
C1672133594,2174.0,M1939438059,0.0
C948295992,9045.0,C1297342391,30369.0
C1395746800,4809.8,C188246551,822287.4
C1710453287,21447.0,M1570576723,0.0
C1271355329,52289.0,C908776502,30900.0
C319924142,7212.0,M1829604769,0.0
C1483691730,0.0,C1520941958,125303.35
C703036225,0.0,C1325626015,52124.0
C928355588,0.0,C1805445027,323039.36
C909407946,0.0,C1337720486,31761.0
C349138712,0.0,C686592713,490036.4
C106963891,0.0,C929452805,661324.7
C486964174,0.0,C306285887,426941.29
C135388290,0.0,C105002686,465473.0
C1741280567,0.0,C1832580921,683914.08
C1613959110,0.0,C811597470,115701.44
C1321586693,0.0,C289045778,122676.0
C1211555987,0.0,C1467806809,90640.96
C1644160207,0.0,C1849933855,750422.72
C424315401,0.0,C2109470512,293745.25
C2037331165,0.0,C527175306,58240.0
C111309083,0.0,C1627965794,368656.92
C409281692,0.0,C1256732367,783983.67
C1429401435,0.0,C653745564,96646.3
C1442570492,0.0,C929856893,46262.61
C1078229489,0.0,C1369695156,304713.0
C1907684513,0.0,C373928166,306019.07
C868128251,0.0,C728885526,211120.9
C961052528,0.0,C101571284,508218.15
C1520439897,0.0,C505973878,813862.2
C216523856,0.0,C1013700132,2383341.33
C1269934458,0.0,C2086207545,223701.46
C838401155,0.0,C1360767589,8945540.14
C1796215359,0.0,C1635341595,1726528.27
C1483124329,0.0,C875761527,540548.04
C517613158,0.0,C935612756,534712.4
C1748032986,0.0,C2040603986,891904.8
C64662281,0.0,C1220911229,514551.21
C1856129277,0.0,C374625527,885715.1
C562342489,0.0,C1583408697,106099.0
C1328840126,0.0,C2137734988,61796.0
C434116018,0.0,C1786622318,318646.0
C1710838739,0.0,C2096900616,102762.0
C1630272343,0.0,C1722141669,105024.0
C220115777,0.0,C875761527,802256.22
C340425429,0.0,C70895366,456005.93
C990041156,0.0,C1887692104,210559.0
C88957232,0.0,C1676792692,118294.0
C2100383331,0.0,C996907393,22650.0
C988417986,0.0,C1315729466,1893433.61
C392649775,0.0,C2078011503,235531.0
C2043542290,0.0,C1998750048,91810.84
C242806814,0.0,C1242584406,131062.59
C1686534668,0.0,C1834186423,421706.0
C1227740311,0.0,C836514715,1397259.67
C1605280715,0.0,C1570256460,5713524.61
C379535392,20157.0,M1100877541,0.0
C1714479917,421.0,M1277863131,0.0
C542663486,620.0,M285255926,0.0
C1892161648,0.0,M1767728846,0.0
C184527176,10626.0,M506263545,0.0
C773289940,11855.0,M746463182,0.0
C1530681056,47738.0,M576123201,0.0
C938121992,10010.0,M1798726228,0.0
C1376035460,792.0,M1204653436,0.0
C605842518,20888.0,M2086706755,0.0
C185013193,11199.0,M545966520,0.0
C1739816739,42472.0,M534345488,0.0
C754169465,6072.0,C988705496,20626.0
C1522691414,10805.0,M653544266,0.0
C1916918131,69748.0,M1127283004,0.0
C181507281,36371.0,C1178471274,90765.0
C251343066,20326.2,M1921907255,0.0
C909116483,10502.03,M809597256,0.0
C1743516282,20754.0,M2049630450,0.0
C1276047848,153056.0,M2000575000,0.0
C1333661351,114.0,M1660836554,0.0
C1506047692,4087.0,C843467284,104468.87
C1554975094,6098.0,M1662726002,0.0
C1931674065,14855.0,M153840495,0.0
C762001285,316.71,C381605910,65238.0
C397540837,9194.0,C1283595719,3081.0
C2096585547,49692.0,M785725353,0.0
C1526135529,46753.29,C1021790512,177847.0
C1110469255,208656.24,C1647754924,788978.0
C81480841,266287.47,C320919849,312593.0
C53758916,519262.04,C787028959,369962.25
C1853413625,713722.12,C1014154376,159047.0
C803070947,780676.43,C75629578,103152.92
C1899777429,824894.36,C1419794148,3478068.02
C1358385693,1128221.54,C1495724689,409529.16
C2028009450,1316776.13,C2017484544,299833.08
C946000366,1541092.61,C1348373832,280794.08
C723612562,1674497.28,C1927159174,62579.0
C1101839185,1697023.2,C242131142,593714.44
C1040993065,2177425.4,C1949485879,171805.0
C273617063,2248678.76,C465499079,1656051.21
C810699999,14139.0,M335552439,0.0
C1216961309,731146.0,M539734147,0.0
C37565677,501407.0,C711248671,11192.0
C374632122,16121.0,M336043742,0.0
C1775602549,156384.0,M44323070,0.0
C934334382,126.0,M535385832,0.0
C1512237123,5885794.05,M2049011801,0.0
C1264393484,5869158.38,M517364889,0.0
C1400627184,5857180.05,M573165182,0.0
C20910666,5845801.06,M757183584,0.0
C539519595,5837237.45,M1285429806,0.0
C902495413,5831213.68,M359193816,0.0
C1995474732,5797624.73,M1241754806,0.0
C684641815,5797434.25,M2073254346,0.0
C162031731,5782357.13,M1578701804,0.0
C16367694,5775248.53,M1640334482,0.0
C728007465,5767496.36,M1039426522,0.0
C1933655962,5757585.13,M1047385204,0.0
C832529755,5742529.79,M795552257,0.0
C1428975001,5740065.49,M95608124,0.0
C1330500972,5729728.77,M964740518,0.0
C267794346,5727161.89,M473841749,0.0
C1039732747,5702235.97,M48975847,0.0
C1017017207,5686593.96,M1380757593,0.0
C666930003,5685911.48,M2139913275,0.0
C818330998,1195.0,M121572687,0.0
C604407016,107890.0,M947345911,0.0
C1029664386,9354.0,M1123375379,0.0
C1380234337,29936.0,M1358886719,0.0
C378779868,30719.0,M2118538972,0.0
C156631753,25393.0,M775314387,0.0
C627590033,2435.71,M1775505750,0.0
C1353516783,605.06,C716083600,3944934.36
C1280915434,103161.0,C1435804085,96.88
C734695739,7076.0,M1658678197,0.0
C1526694783,12578.0,M1595677101,0.0
C538970172,8035.0,M690577230,0.0
C267109743,2144.0,M805659726,0.0
C281340826,0.0,M1936983523,0.0
C585459295,0.0,M970539353,0.0
C251065795,6344.0,M1576973027,0.0
C1419833501,48660.0,C1782704802,0.0
C654356697,865750.6,M518066455,0.0
C908120450,865504.75,M1708653507,0.0
C1207110104,142063.0,M1368183192,0.0
C1636869866,3829.0,M994263288,0.0
C1688281985,1698.74,C495071437,255252.35
C1393962652,0.0,C1220897602,1097415.9
C928347618,1205939.29,C1527761090,46412.99
C380675952,998438.95,C1894575391,1281384.56
C2078290700,30724.0,M425754658,0.0
C92675209,11960.0,M379498606,0.0
C1813809634,221883.0,C2006206648,26149.33
C1902147027,25653.0,C650657798,7395.0
C1144474914,9949.0,M659134474,0.0
C798119576,60598.0,M1563320404,0.0
C596539534,3051.0,M1215053117,0.0
C1970766910,110333.0,M1542809092,0.0
C200228860,7859.0,M574848617,0.0
C1809598571,45632.3,C564742142,16820.03
C459916882,44747.31,C1790831319,110220.0
C1770719772,30884.0,M1350734194,0.0
C1502876697,30128.35,C1028574311,3291426.08
C211419695,92007.0,M1039147594,0.0
C2042441095,84929.58,C1562946595,48511.0
C15780469,83619.87,C1935365522,12301.87
C1546074942,78952.99,C665639335,12168.0
C1618583682,71676.18,C929452805,1157808.24
C1882748959,69865.68,C329829198,4453895.71
C1981658895,27058.94,C435161028,292370.96
C327588921,16250.44,C256516555,19127.0
C1054229371,9595.7,C116289363,14237.75
C228404286,0.0,C648021642,85838.0
C371410765,0.0,C1629709129,23372.0
C836990692,0.0,C1805162633,15810.0
C1025652280,0.0,C943166837,30613.0
C1496973694,0.0,C141458554,223096.0
C1429158971,0.0,C911380925,382889.88
C2144416812,0.0,C586009238,23148.0
C1408126488,0.0,C115457323,31075.0
C1515619562,18419.58,M1991554431,0.0
C11702225,9737.37,C1379289710,149591.0
C554536785,0.0,C458582664,8440177.31
C1326595662,20859.0,C47827984,21275.17
C475952542,0.0,C884262954,552727.64
C143044035,0.0,C1531333864,1176706.82
C1161612421,12199.0,M461531682,0.0
C1948196425,1873.0,C1450828900,126906.96
C1229606332,0.0,C1870252780,10857989.45
C1790044404,100579.0,M1651133690,0.0
C1846279080,13295.0,C2144647660,60584.47
C1974955128,11293.0,M279239794,0.0
C546922240,79584.0,M301868544,0.0
C1608801515,128307.0,C1731824557,11962.0
C1763003433,21526.0,M52330324,0.0
C1664128785,199716.0,M516852888,0.0
C1568276332,227143.0,C1137350304,118251.93
C762175304,22312.0,C1027017168,163834.36
C1250053611,22024.0,M541237871,0.0
C852671380,486.0,M1896264985,0.0
C699614151,0.0,C1698704934,138761.87
C483904836,152319.0,C187649742,19647.88
C998169425,9622.0,M2140413786,0.0
C1284167188,0.0,M1855295276,0.0
C595355132,657.0,C683605346,1118398.06
C2085474310,4794.0,M1718453229,0.0
C616799459,803349.99,M1691377154,0.0
C1989111678,801455.84,C1504109395,4548160.12
C2088237225,0.0,C451111351,7255066.28
C1156269888,0.0,C1916720513,7174601.03
C581771665,0.0,C1360767589,9162711.27
C794054181,0.0,C1635341595,2235795.01
C1822771670,0.0,C861720625,851637.95
C1919603269,0.0,C1945802665,901482.77
C964744240,0.0,C1266035080,2225265.15
C875073603,0.0,C1982828534,632033.35
C1921357033,0.0,C287711177,201862.0
C1448708102,0.0,C1870252780,11133272.18
C1766320041,0.0,C1487669283,972420.78
C421386314,0.0,C872592585,1621888.15
C1205937500,0.0,C2083562754,7021467.43
C1575132190,0.0,C2103065350,651251.05
C189682340,0.0,C1945802665,1553493.93
C2087060495,122243.0,M845354266,0.0
C2074639652,234789.0,M34261895,0.0
C1317069237,484137.19,C1554565380,4474032.13
C1684137658,479736.79,C295081230,130938.66
C1553528399,41900.0,M135940264,0.0
C1105104215,21594.0,M719448032,0.0
C835733117,41808.0,M1800738791,0.0
C1582599151,99800.0,M2075113762,0.0
C1224735620,664654.0,M190195539,0.0
C1906822693,20924.0,M2009534362,0.0
C1087633725,9960.0,M2055545547,0.0
C891034968,30050.0,M2062057406,0.0
C623737807,26625.32,M1995278043,0.0
C600748931,17545.9,M451030475,0.0
C1423957595,3326.0,M1318994245,0.0
C412791230,2900.0,M320686867,0.0
C958030381,0.0,M87201826,0.0
C1223220859,34433.0,M827605414,0.0
C1538610859,31071.34,M1247225463,0.0
C1145188928,11294.0,M1460146719,0.0
C653858395,10231.0,M1433335917,0.0
C15405234,149718.0,M392454746,0.0
C2034361635,142930.0,M1540282358,0.0
C66597565,21332.0,M934999594,0.0
C1101292803,31222.0,C1434389049,422551.97
C1828223910,0.0,M777503070,0.0
C1320974616,0.0,M743604657,0.0
C64547542,0.0,M328570562,0.0
C1045186833,56173.0,C1722141669,200202.8
C111876192,309113.0,M1113709625,0.0
C2105368881,21386.0,M556120910,0.0
C2140397330,11047.83,M870270157,0.0
C633196398,3481.3,M701427548,0.0
C1212468792,2090.0,M32768721,0.0
